RecordID,DateOfRecord,UserID,FullName,Age,Gender,EmailAddress,Income,MarritalStatus,CountryID,CountryName,Region,ZipCode,RegisteredDate,LastOnline,GameID,GameName,GamePlatForm,GameCategories,ReleaseDate,PaymentType,IncomeByAds,IncomeByPurchase,IncomeBoughtIngameItems,ModifiedDate
23804,2019-01-05,16526,John Swanson,39,Male,christensendale@hotmail.com,50000,Single,13,Singapore,Asia,73612,2018-01-05,2018-09-09,20501,Dillon-Dean SIw_3398,SmartPhone/Tablet,Action-adventure games,2016-06-11,Free,272.38,0.0,3639.05,2021-08-31 13:29:48
23281,2020-07-07,16272,Ashley Morales,8,Male,raymond72@gmail.com,11500,Single,15,South Africa,Europe,74979,2018-10-22,2020-02-06,21580,Salazar PLC Fcd_7742,SmartPhone/Tablet,Strategy games,2015-07-12,Free,22.19,0.0,2250.81,2021-08-31 13:29:48
51527,2019-02-26,16182,Chloe Davis,7,Female,tammy78@gmail.com,9000,Single,16,Denmark,Europe,53882,2018-03-27,2018-11-13,21516,Johnson-Black xom_7726,PC,Adventure games,2016-11-17,Free,237.65,0.0,3150.29,2021-08-31 13:29:48
79387,2017-05-27,15810,Samuel Browning,44,Male,drobinson@hotmail.com,85000,Married,5,South Korea,Asia,65130,2016-03-31,2016-12-04,20213,Mcdaniel LLC qQf_2814,Xbox,Strategy games,2015-02-24,Free,279.58,0.0,1215.29,2021-08-31 13:29:48
90917,2018-10-25,16992,Gregg Mitchell,21,Female,craig98@gmail.com,105000,Single,11,Germany,Europe,80321,2016-06-02,2018-09-24,21676,Hill-Williams zqm_8739,SmartPhone/Tablet,Action games,2016-04-11,Purchase,0.0,907.7,875.23,2021-08-31 13:29:48
16876,2017-06-18,16532,Kyle Crawford,35,Male,xwalker@gmail.com,155000,Single,17,Sweden,Europe,75563,2015-09-10,2017-01-27,20904,Avila-Perez GTC_1687,PC,Idle games,2015-05-28,Purchase,0.0,764.57,3444.52,2021-08-31 13:29:48
84481,2020-08-12,15773,Patrick Evans,8,Female,glenbradford@hotmail.com,8500,Single,18,France,Europe,82559,2018-08-15,2020-06-08,20958,Ramsey-Clark vpa_5730,PlayStation,Strategy games,2018-01-23,Purchase,0.0,845.36,1774.01,2021-08-31 13:29:48
43355,2020-12-02,16230,Derek Lynn,13,Female,ballaaron@yahoo.com,4500,Single,10,Norway,Europe,22452,2017-02-17,2020-08-15,20928,Hernandez-Summers BML_0150,Nitendo Switch,Simulation games,2015-12-15,Purchase,0.0,906.74,4062.81,2021-08-31 13:29:48
39326,2017-02-08,16669,Danielle Garcia,25,Male,brittanyhansen@gmail.com,30000,Married,16,Denmark,Europe,67769,2016-07-26,2016-09-26,20727,Collins-Roberts HDM_1077,Xbox,Puzzle games,2015-05-31,Free,132.14,0.0,3620.41,2021-08-31 13:29:48
34698,2019-06-04,16074,Tiffany Johnston,26,Male,hlawrence@hotmail.com,190000,Married,8,Canada,Europe,11824,2018-06-22,2019-01-14,20590,"Farmer, Moyer and Smith LZD_2316",Xbox,Role-playing games,2017-08-22,Purchase,0.0,789.09,430.89,2021-08-31 13:29:48
42014,2020-09-15,16791,William Pratt,42,Female,lisa40@gmail.com,125000,Married,15,South Africa,Europe,41998,2019-02-27,2020-05-19,20529,"Lopez, Long and Young GOx_9648",Xbox,Simulation games,2018-11-01,Purchase,0.0,601.96,53.88,2021-08-31 13:29:48
7859,2017-04-09,16167,Brittney Moreno,44,Female,jessicaphillips@hotmail.com,95000,Single,13,Singapore,Asia,20009,2016-09-18,2016-10-18,20983,Sims LLC ZuD_2996,SmartPhone/Tablet,Sports games,2015-06-22,Purchase,0.0,902.72,1656.53,2021-08-31 13:29:48
7094,2019-09-03,16095,Katherine Marshall,39,Male,caitlynnelson@gmail.com,110000,Single,7,United Kingdom,Europe,63860,2015-11-29,2019-05-17,20736,Martinez-Rojas jHO_6283,SmartPhone/Tablet,Strategy games,2015-04-20,Free,53.68,0.0,4686.69,2021-08-31 13:29:48
33554,2020-11-07,16131,Walter Brown,11,Female,johnny37@gmail.com,12000,Single,20,Ireland,Europe,53826,2019-05-16,2020-08-25,21652,Gomez LLC kKK_4903,Xbox,Idle games,2019-01-03,Free,474.1,0.0,3507.51,2021-08-31 13:29:48
57071,2020-10-15,16884,Ryan Parker,45,Male,andersonheather@gmail.com,65000,Single,4,Australia,Australia,68754,2017-12-18,2020-06-30,21408,Nichols PLC KSh_0723,PC,Simulation games,2016-09-25,Free,490.02,0.0,1886.08,2021-08-31 13:29:48
78174,2017-07-31,16709,Joanna Harris,19,Female,ashleykelly@gmail.com,65000,Married,3,Taiwan,Asia,16299,2015-09-02,2017-04-17,20412,Webb PLC oKN_5119,Nitendo Switch,Adventure games,2015-07-13,Purchase,0.0,227.94,4398.43,2021-08-31 13:29:48
71250,2018-09-13,15887,Melissa Torres,27,Female,zcook@hotmail.com,80000,Married,16,Denmark,Europe,56039,2017-11-26,2018-07-11,21781,Miller-Anderson vHQ_1830,SmartPhone/Tablet,Adventure games,2016-08-08,Purchase,0.0,407.28,1811.84,2021-08-31 13:29:48
24227,2018-08-18,16389,Sarah Thompson,42,Male,jasonochoa@hotmail.com,115000,Single,20,Ireland,Europe,49232,2017-09-19,2018-05-04,21704,"Vega, Butler and Lane cMU_6272",PlayStation,Simulation games,2016-06-25,Purchase,0.0,888.15,3355.41,2021-08-31 13:29:48
61818,2017-03-20,16967,Carolyn Alexander,53,Male,gwendolyn09@gmail.com,70000,Married,12,China,Asia,31458,2015-10-20,2016-11-18,21263,"Mayo, Cox and Hall pxS_7486",Nitendo Switch,Adventure games,2015-07-12,Purchase,0.0,132.89,884.48,2021-08-31 13:29:48
12679,2019-02-16,16965,Bruce Carr,55,Male,april66@hotmail.com,165000,Married,19,United Arab Emirates,Asia,40681,2018-01-10,2018-08-26,20712,"Taylor, Barrera and Shepherd Ncv_2421",Nitendo Switch,Action-adventure games,2015-12-07,Free,173.8,0.0,1162.45,2021-08-31 13:29:48
71252,2018-12-15,16608,Kevin Turner,41,Male,robert14@hotmail.com,25000,Married,5,South Korea,Asia,87554,2017-06-29,2018-09-01,20680,Anderson PLC qts_7362,Nitendo Switch,Puzzle games,2016-11-21,Purchase,0.0,117.63,3731.14,2021-08-31 13:29:48
38277,2020-03-07,16071,Joseph Campbell,27,Male,vhancock@hotmail.com,195000,Single,18,France,Europe,41700,2017-08-13,2019-12-17,21828,Johnson and Sons DPO_6427,Xbox,Simulation games,2016-03-31,Purchase,0.0,151.92,22.97,2021-08-31 13:29:48
85867,2017-08-14,15628,Tyler Torres,6,Female,ccurry@gmail.com,7000,Single,6,Hong Kong,Asia,71201,2016-06-21,2017-02-14,20324,Richardson-Edwards yWd_3358,Nitendo Switch,Strategy games,2015-07-07,Purchase,0.0,363.67,2952.81,2021-08-31 13:29:48
9034,2019-10-17,16499,Jessica Smith,37,Male,ashley29@hotmail.com,30000,Married,4,Australia,Australia,12833,2016-06-21,2019-04-23,21263,Martinez-James Dol_7121,SmartPhone/Tablet,Strategy games,2015-11-14,Free,475.17,0.0,172.33,2021-08-31 13:29:48
67721,2019-12-10,16292,Alison Cook,31,Male,khanmichael@hotmail.com,70000,Married,18,France,Europe,35638,2019-01-29,2019-07-09,21251,Foster-Ford hOC_8923,PlayStation,Idle games,2018-02-08,Purchase,0.0,769.31,4754.04,2021-08-31 13:29:48
46027,2019-05-18,16762,Richard Ramos,35,Male,bullockjuan@yahoo.com,20000,Married,17,Sweden,Europe,19945,2018-05-07,2019-01-22,20461,Peck-Weber KLO_8436,SmartPhone/Tablet,Action games,2015-09-13,Free,435.91,0.0,961.21,2021-08-31 13:29:48
14593,2018-04-29,15766,Carol Sanchez,60,Female,kimberlymendoza@yahoo.com,10000,Single,12,China,Asia,49021,2017-11-05,2017-12-04,20508,Hopkins and Sons UsC_0437,Xbox,Action games,2016-06-03,Purchase,0.0,762.2,463.93,2021-08-31 13:29:48
33496,2017-07-06,16216,Joshua Knight,7,Male,marshmichael@gmail.com,3500,Single,7,United Kingdom,Europe,48791,2016-05-31,2017-03-21,20571,Schmidt LLC PSG_6219,PC,Action games,2015-03-26,Free,370.14,0.0,663.75,2021-08-31 13:29:48
9227,2018-09-12,15887,Richard Reese,31,Female,vnelson@gmail.com,80000,Married,13,Singapore,Asia,52107,2018-03-16,2018-03-23,21736,"Reynolds, Perez and Callahan jgs_7950",PlayStation,Adventure games,2016-04-14,Purchase,0.0,248.84,1475.41,2021-08-31 13:29:48
78870,2020-08-02,16677,Steven Jennings,31,Male,katherineosborn@hotmail.com,20000,Single,19,United Arab Emirates,Asia,55447,2019-10-16,2020-02-17,20355,"Vega, Ellis and Fox EWq_6649",Nitendo Switch,Puzzle games,2016-05-11,Purchase,0.0,323.16,239.21,2021-08-31 13:29:48
39467,2019-01-08,15960,Thomas Martin,9,Female,hortiz@hotmail.com,3500,Single,1,United States,North America,52201,2016-12-12,2018-10-04,20613,Barrett-Ramsey jyx_8787,Xbox,Role-playing games,2015-03-09,Free,344.52,0.0,2194.3,2021-08-31 13:29:48
26811,2019-08-22,15772,Steven Glenn,6,Female,ewilliams@hotmail.com,2000,Single,16,Denmark,Europe,82351,2019-01-05,2019-07-12,20833,Garza-Dillon dhU_4715,PC,Action-adventure games,2017-09-04,Free,439.41,0.0,2203.75,2021-08-31 13:29:48
40944,2018-08-05,16585,Melinda Mccoy,15,Male,eryan@hotmail.com,2500,Single,3,Taiwan,Asia,61343,2017-09-28,2018-04-12,21846,Caldwell PLC JiW_1325,PlayStation,Adventure games,2016-02-19,Free,381.95,0.0,1727.0,2021-08-31 13:29:48
66859,2020-02-13,16384,Jesse Fowler,9,Female,robertgomez@hotmail.com,2500,Single,1,United States,North America,78891,2016-12-29,2019-08-30,21506,"Harris, Wilson and Haley rJC_8532",SmartPhone/Tablet,Simulation games,2016-10-24,Purchase,0.0,416.71,4263.85,2021-08-31 13:29:48
49104,2020-01-21,16920,Justin Shepherd Jr.,36,Male,fergusongeorge@yahoo.com,30000,Single,1,United States,North America,40965,2018-09-19,2019-08-11,21414,Young-Young qKp_1126,PlayStation,Action games,2017-03-11,Free,109.42,0.0,4567.25,2021-08-31 13:29:48
52733,2017-09-05,16490,Eric Mahoney,52,Female,msmith@yahoo.com,185000,Married,18,France,Europe,77403,2016-03-12,2017-04-11,20398,Li Group tyH_2100,PC,Action-adventure games,2015-12-18,Purchase,0.0,927.74,3731.27,2021-08-31 13:29:48
19008,2018-01-15,16852,Mark Foster,58,Female,ogill@yahoo.com,110000,Married,18,France,Europe,12708,2017-06-10,2017-08-24,20374,Williams and Sons HmO_9578,Nitendo Switch,Sports games,2015-07-21,Free,154.36,0.0,3616.31,2021-08-31 13:29:48
16276,2018-09-04,16946,Patrick Gonzalez,38,Male,terry64@hotmail.com,160000,Single,13,Singapore,Asia,97463,2017-06-23,2018-07-30,20270,Rogers-King cFf_7058,Xbox,Puzzle games,2016-01-27,Free,191.36,0.0,2210.46,2021-08-31 13:29:48
82100,2019-11-09,15665,Patricia Porter,32,Male,joseph09@gmail.com,145000,Single,3,Taiwan,Asia,68167,2018-01-12,2019-09-01,21242,Brown PLC jPT_2571,SmartPhone/Tablet,Adventure games,2016-06-25,Free,24.11,0.0,284.37,2021-08-31 13:29:48
60136,2019-08-01,16227,Jack Baker,29,Male,mvega@gmail.com,170000,Married,5,South Korea,Asia,72314,2017-12-10,2019-06-11,21801,"Mora, Carter and Jones Pyu_1237",Nitendo Switch,Idle games,2017-10-14,Purchase,0.0,978.61,1147.56,2021-08-31 13:29:48
65668,2018-03-20,16794,Carmen Decker,31,Male,christopherlambert@yahoo.com,105000,Married,9,New Zealand,Europe,98637,2017-03-24,2017-11-27,21354,"Estrada, Blackwell and George hrO_4295",PlayStation,Sports games,2015-10-07,Purchase,0.0,638.62,4090.93,2021-08-31 13:29:48
64387,2017-06-20,16419,Darius Burnett,53,Male,rcarrillo@yahoo.com,15000,Single,7,United Kingdom,Europe,53077,2017-01-04,2017-01-25,20817,Turner LLC oVM_2255,PlayStation,Sports games,2015-02-06,Free,245.75,0.0,1675.85,2021-08-31 13:29:48
67623,2020-03-23,16182,Megan Schneider,50,Male,josephhensley@hotmail.com,70000,Married,4,Australia,Australia,16351,2016-08-16,2020-01-14,20638,Terry-Wells gKj_3860,Nitendo Switch,Action games,2015-11-21,Purchase,0.0,569.94,4370.07,2021-08-31 13:29:48
65897,2018-08-15,16343,Aaron Mitchell,26,Male,randyphillips@yahoo.com,175000,Married,3,Taiwan,Asia,23510,2017-04-10,2018-05-13,21593,Morrow PLC Vrt_5148,Xbox,Simulation games,2015-03-07,Free,446.56,0.0,271.77,2021-08-31 13:29:48
2866,2017-07-14,16432,David Jones,22,Female,nicole99@yahoo.com,150000,Single,4,Australia,Australia,79555,2016-06-30,2017-04-22,21528,Murphy LLC XAQ_2206,PC,Adventure games,2015-05-15,Free,456.65,0.0,2476.21,2021-08-31 13:29:48
38776,2020-10-18,16638,Patty Thomas,51,Female,stephen16@yahoo.com,145000,Single,14,Switzerland,Europe,96281,2017-12-23,2020-04-21,21682,Jones-Wood ZGz_7651,SmartPhone/Tablet,Strategy games,2015-11-17,Purchase,0.0,777.05,4828.79,2021-08-31 13:29:48
50639,2018-06-23,16370,Frederick Johnson,28,Female,johnsonrobert@hotmail.com,135000,Single,3,Taiwan,Asia,65687,2016-03-04,2018-01-29,21075,White-Bell GVR_0765,PlayStation,Sports games,2015-06-27,Purchase,0.0,194.44,781.41,2021-08-31 13:29:48
37046,2019-05-15,15922,Alexandra Logan,45,Male,jeremy62@gmail.com,185000,Single,2,Japan,Asia,71805,2018-03-24,2018-12-22,21433,Anderson-Steele OJK_0164,PlayStation,Sports games,2015-01-30,Purchase,0.0,566.61,3972.71,2021-08-31 13:29:48
72139,2018-08-29,15665,Jennifer Ramirez,29,Male,lharper@yahoo.com,65000,Married,7,United Kingdom,Europe,93693,2017-07-20,2018-04-06,20223,"Mitchell, Roberts and Holder Voe_9831",Nitendo Switch,Action games,2015-05-31,Purchase,0.0,260.05,998.1,2021-08-31 13:29:48
61748,2019-06-22,16113,Stephanie Haynes,42,Female,sgross@yahoo.com,35000,Married,2,Japan,Asia,73610,2018-01-02,2019-05-11,20571,Kelley Group nhw_3709,SmartPhone/Tablet,Strategy games,2017-03-30,Free,213.55,0.0,2023.88,2021-08-31 13:29:48
13317,2020-05-14,15718,Michael Williams,29,Male,josephwilliams@yahoo.com,90000,Single,9,New Zealand,Europe,33425,2018-04-24,2020-01-23,20248,Leonard-Taylor Rfk_1970,SmartPhone/Tablet,Action-adventure games,2017-04-06,Free,96.76,0.0,67.49,2021-08-31 13:29:48
18241,2018-11-13,16741,Edward Walker,46,Male,showell@yahoo.com,50000,Single,1,United States,North America,03361,2018-04-30,2018-09-03,21598,"Ramirez, Kennedy and Welch lty_5611",PlayStation,Action games,2015-04-24,Purchase,0.0,590.34,2910.47,2021-08-31 13:29:48
31955,2018-02-20,16579,Jaime Frazier,22,Female,charles73@gmail.com,15000,Single,13,Singapore,Asia,35889,2017-07-13,2017-09-10,21451,Velazquez-Martin MrC_8445,PlayStation,Strategy games,2016-05-06,Free,265.62,0.0,195.4,2021-08-31 13:29:48
61489,2019-12-20,16446,Emily Neal,24,Female,harrisalexandra@yahoo.com,115000,Married,20,Ireland,Europe,51204,2017-09-16,2019-06-30,20994,"Bryant, Ramirez and Reed QlO_4264",Nitendo Switch,Action games,2016-03-30,Purchase,0.0,516.15,4106.04,2021-08-31 13:29:48
15460,2017-05-30,16541,Larry Harper,21,Female,kathy43@hotmail.com,25000,Single,1,United States,North America,63553,2016-04-27,2017-03-26,20219,Lee LLC YHP_4301,Nitendo Switch,Simulation games,2015-08-08,Free,192.72,0.0,341.62,2021-08-31 13:29:48
89242,2018-04-23,16606,Jeffrey Palmer,42,Male,xcunningham@hotmail.com,120000,Married,9,New Zealand,Europe,27012,2016-09-18,2018-01-03,20497,Reynolds Ltd sBP_3808,PC,Action-adventure games,2015-10-28,Purchase,0.0,382.56,1008.83,2021-08-31 13:29:48
25291,2019-05-28,16554,Sandra Washington,22,Male,kara00@hotmail.com,155000,Married,1,United States,North America,90283,2017-03-22,2019-02-16,21770,French-Nash sdy_5679,Xbox,Action games,2017-01-20,Free,211.98,0.0,1065.76,2021-08-31 13:29:48
36094,2019-07-28,16292,David Wong,42,Male,brandon27@yahoo.com,195000,Single,2,Japan,Asia,58133,2017-01-15,2019-04-25,20632,Rogers-Obrien aDb_8677,PlayStation,Action games,2016-07-25,Purchase,0.0,158.2,434.25,2021-08-31 13:29:48
55844,2018-02-28,16525,Sarah Mccoy,47,Male,andrew23@hotmail.com,100000,Single,10,Norway,Europe,98944,2015-12-27,2017-11-16,20506,Lopez-Tate rrY_3480,Xbox,Puzzle games,2015-02-18,Purchase,0.0,698.27,2867.15,2021-08-31 13:29:48
38840,2018-07-07,16740,Kaitlyn Cox,41,Male,candicesmith@yahoo.com,45000,Married,19,United Arab Emirates,Asia,30022,2016-10-19,2018-05-31,21420,Grimes PLC nSB_4600,PC,Role-playing games,2015-07-31,Purchase,0.0,485.49,182.91,2021-08-31 13:29:48
65793,2019-09-06,16136,Melissa Young,48,Female,meghan14@gmail.com,75000,Married,15,South Africa,Europe,52542,2017-03-21,2019-03-30,20837,"Hensley, Thompson and Ray fpq_4652",Xbox,Simulation games,2016-02-06,Free,172.82,0.0,191.18,2021-08-31 13:29:48
91130,2017-09-06,16111,Erin Shaw,46,Female,travisrichard@hotmail.com,190000,Married,12,China,Asia,42266,2016-08-26,2017-08-05,20827,Thomas-Haynes Gbs_2660,SmartPhone/Tablet,Strategy games,2015-10-04,Purchase,0.0,887.56,4769.52,2021-08-31 13:29:48
68539,2017-09-28,16284,Tiffany Miller,48,Female,ann07@yahoo.com,190000,Married,18,France,Europe,50445,2016-01-21,2017-08-07,21721,"Wright, Miller and Todd jix_3259",PlayStation,Sports games,2015-09-12,Purchase,0.0,107.3,1262.5,2021-08-31 13:29:48
70070,2020-04-06,16611,Kathryn James,44,Female,stevennavarro@yahoo.com,140000,Single,3,Taiwan,Asia,43073,2017-03-30,2019-12-13,21142,Fitzgerald Inc mLr_2565,Nitendo Switch,Adventure games,2015-09-05,Purchase,0.0,331.24,2436.23,2021-08-31 13:29:48
36217,2017-07-23,16416,Sheila Yoder,48,Male,williammaddox@hotmail.com,150000,Single,6,Hong Kong,Asia,78803,2015-07-07,2017-06-08,21402,Reynolds Ltd OUJ_6868,Xbox,Action-adventure games,2015-01-08,Free,268.93,0.0,1866.16,2021-08-31 13:29:48
39401,2017-04-05,16691,Linda Parker,48,Female,littlesharon@gmail.com,20000,Married,16,Denmark,Europe,90380,2015-06-02,2017-01-20,21486,"Wall, Flores and Hayes ZsH_1815",SmartPhone/Tablet,Simulation games,2015-04-06,Free,376.4,0.0,3502.28,2021-08-31 13:29:48
37412,2018-08-14,16862,Lawrence Lewis,43,Male,marcmack@hotmail.com,90000,Married,15,South Africa,Europe,71704,2017-02-26,2018-06-17,21860,Washington LLC TFO_1146,Nitendo Switch,Puzzle games,2016-03-09,Free,22.49,0.0,3316.52,2021-08-31 13:29:48
73250,2020-11-16,16588,Maria Morales,13,Male,lonnie53@yahoo.com,4000,Single,8,Canada,Europe,39404,2018-01-11,2020-07-07,20715,"Long, Smith and Smith YSf_8977",SmartPhone/Tablet,Action games,2015-04-20,Purchase,0.0,886.09,1882.57,2021-08-31 13:29:48
88944,2019-12-26,16267,Shannon Rodriguez,58,Female,careylori@hotmail.com,70000,Married,6,Hong Kong,Asia,32896,2018-08-24,2019-11-16,20422,Long and Sons ZAS_7334,Nitendo Switch,Adventure games,2016-09-09,Free,452.49,0.0,722.89,2021-08-31 13:29:48
42612,2018-09-19,16516,James Olson,35,Male,eedwards@gmail.com,80000,Single,10,Norway,Europe,27141,2015-03-27,2018-08-06,21248,Walker and Sons iHa_0420,PC,Puzzle games,2015-01-15,Purchase,0.0,347.17,2229.29,2021-08-31 13:29:48
44908,2019-04-17,16536,Luke Reid,32,Female,johnhernandez@hotmail.com,115000,Married,16,Denmark,Europe,84646,2018-06-01,2018-11-28,21328,Bishop LLC Iii_5620,Nitendo Switch,Role-playing games,2017-03-20,Free,219.72,0.0,3544.51,2021-08-31 13:29:48
1160,2017-10-08,15982,Hunter Taylor,42,Female,keith27@gmail.com,145000,Single,11,Germany,Europe,56826,2015-09-17,2017-07-26,21322,"Robinson, Humphrey and Blair tYp_4782",Nitendo Switch,Adventure games,2015-01-13,Free,326.24,0.0,1081.83,2021-08-31 13:29:48
26391,2019-02-25,16522,Thomas Harrington,35,Male,toddkathy@yahoo.com,165000,Married,3,Taiwan,Asia,25778,2018-05-23,2018-09-08,20267,"Erickson, Walker and Taylor AUF_7084",PlayStation,Puzzle games,2016-06-18,Purchase,0.0,163.87,979.32,2021-08-31 13:29:48
75516,2020-12-27,15758,Adam Stewart,32,Male,phamilton@hotmail.com,75000,Married,14,Switzerland,Europe,35541,2019-02-23,2020-11-24,21496,Watkins Ltd Dls_9819,Nitendo Switch,Action-adventure games,2016-11-08,Free,290.36,0.0,1646.56,2021-08-31 13:29:48
31144,2019-10-14,15753,Sandra Schultz,12,Female,jameswilliams@yahoo.com,1500,Single,16,Denmark,Europe,30907,2017-05-01,2019-09-02,20618,Jones and Sons aNd_8354,PlayStation,Puzzle games,2015-03-03,Free,368.51,0.0,4423.58,2021-08-31 13:29:48
77383,2019-06-08,16201,Michael Ellison,19,Female,simmonsjill@yahoo.com,95000,Married,20,Ireland,Europe,59242,2018-04-30,2019-01-07,20702,Bailey Group nBC_3377,Nitendo Switch,Role-playing games,2016-12-25,Purchase,0.0,407.41,4146.31,2021-08-31 13:29:48
32805,2020-10-15,17007,Paula Moran,15,Male,rmiller@gmail.com,6000,Single,17,Sweden,Europe,58380,2020-04-28,2020-05-16,20267,Davis Ltd OXH_3884,Xbox,Action-adventure games,2018-10-16,Purchase,0.0,908.08,928.74,2021-08-31 13:29:48
69069,2019-01-03,15630,Michelle Hill,42,Male,cannonmichelle@hotmail.com,50000,Married,18,France,Europe,34197,2015-09-17,2018-11-06,20742,Davis-Mahoney FOu_3829,Xbox,Adventure games,2015-09-12,Purchase,0.0,642.63,2221.7,2021-08-31 13:29:48
1706,2017-03-15,15946,Katherine Johnson,27,Male,duffyethan@gmail.com,95000,Single,11,Germany,Europe,83165,2015-05-27,2017-02-11,20958,"Russell, Hays and Hess RAG_2862",SmartPhone/Tablet,Sports games,2015-03-03,Free,184.94,0.0,4402.43,2021-08-31 13:29:48
7686,2017-02-11,16481,Peter Singh,44,Female,samuelhill@gmail.com,180000,Single,3,Taiwan,Asia,70308,2016-01-22,2016-09-06,21785,"Martinez, Thomas and Turner UXd_6673",PC,Action games,2015-05-19,Free,254.06,0.0,3525.5,2021-08-31 13:29:48
17208,2017-11-13,15790,James Russo,34,Male,hcarter@yahoo.com,175000,Married,20,Ireland,Europe,33430,2016-12-30,2017-05-13,21517,Roberts-Carter aJt_5471,Xbox,Role-playing games,2015-09-11,Purchase,0.0,472.5,34.44,2021-08-31 13:29:48
87877,2020-08-27,15811,Robert Davis,39,Male,oconnellalexander@gmail.com,125000,Married,15,South Africa,Europe,41790,2016-06-17,2020-05-29,20545,Soto LLC nQl_5625,Nitendo Switch,Puzzle games,2015-04-30,Free,176.24,0.0,3971.65,2021-08-31 13:29:48
7202,2020-04-03,16694,Andrea Taylor,15,Female,kenneth52@hotmail.com,3500,Single,20,Ireland,Europe,97653,2017-08-21,2019-12-01,21139,"Ray, Bryant and Wood DgH_9883",Xbox,Role-playing games,2016-12-13,Purchase,0.0,157.97,44.93,2021-08-31 13:29:48
22054,2017-11-04,16154,Ryan Higgins,60,Male,hdavila@yahoo.com,20000,Married,9,New Zealand,Europe,20531,2016-02-04,2017-07-07,20647,Olsen-Kelly bNy_2721,PlayStation,Simulation games,2015-12-05,Purchase,0.0,830.62,1805.5,2021-08-31 13:29:48
66480,2017-11-27,15818,Samantha Bryant,49,Male,linda13@yahoo.com,165000,Single,18,France,Europe,16493,2017-06-17,2017-06-03,21102,Campbell and Sons fJk_3433,PlayStation,Puzzle games,2015-12-21,Purchase,0.0,225.82,1933.77,2021-08-31 13:29:48
78430,2020-06-24,15776,Pamela Hamilton,59,Female,richardmoore@gmail.com,10000,Married,11,Germany,Europe,06236,2019-10-15,2020-04-20,20254,"Holmes, Watts and Perez cdl_9791",Nitendo Switch,Adventure games,2017-08-04,Free,316.64,0.0,800.23,2021-08-31 13:29:48
53092,2020-12-16,16140,Douglas Vasquez,43,Female,xbailey@yahoo.com,190000,Single,10,Norway,Europe,68216,2016-08-31,2020-10-14,20756,Williams-Stevens SWO_1534,PlayStation,Idle games,2016-04-05,Free,87.49,0.0,85.64,2021-08-31 13:29:48
2042,2017-05-23,16818,Lisa Perez,11,Male,carrollkristen@gmail.com,9500,Single,1,United States,North America,75446,2016-11-01,2016-12-29,21841,Mann Group jPN_9008,PlayStation,Sports games,2015-08-27,Purchase,0.0,621.81,3763.32,2021-08-31 13:29:48
28939,2017-12-07,16538,Luke Walter,49,Male,bill42@yahoo.com,10000,Married,11,Germany,Europe,52971,2016-05-14,2017-11-05,21267,Williams-Horton Bam_4321,Xbox,Adventure games,2015-04-22,Free,335.24,0.0,2840.87,2021-08-31 13:29:48
45466,2018-03-22,17006,Brianna Edwards,39,Male,scott37@gmail.com,70000,Single,18,France,Europe,96187,2017-01-23,2017-12-17,20579,Shaffer and Sons kTN_3746,Nitendo Switch,Simulation games,2016-06-25,Free,490.44,0.0,3491.45,2021-08-31 13:29:48
42428,2020-08-23,15728,Brenda Davidson,44,Female,robertsjoy@gmail.com,20000,Single,1,United States,North America,81829,2020-02-26,2020-06-22,21853,"Nichols, Mckenzie and Cruz fML_2238",PC,Idle games,2018-12-13,Purchase,0.0,911.33,3444.47,2021-08-31 13:29:48
27871,2017-08-12,16185,Paul Braun,37,Female,rhondamartin@gmail.com,60000,Single,17,Sweden,Europe,54280,2017-01-19,2017-03-14,21700,"Reese, English and Smith IMe_9796",Xbox,Sports games,2015-07-06,Free,467.48,0.0,2425.59,2021-08-31 13:29:48
79014,2020-09-27,15735,Natalie Terry,44,Female,davidnichols@yahoo.com,115000,Married,2,Japan,Asia,86628,2019-01-29,2020-08-02,21304,"Jenkins, Ayers and Gonzalez JUE_1739",Nitendo Switch,Sports games,2018-12-12,Purchase,0.0,495.21,137.09,2021-08-31 13:29:48
4216,2018-04-09,15749,Dylan Smith,35,Male,jacob46@yahoo.com,135000,Married,1,United States,North America,49139,2016-11-07,2018-01-21,20922,Nichols LLC rDe_4088,Xbox,Puzzle games,2015-01-28,Free,209.13,0.0,1638.72,2021-08-31 13:29:48
7126,2019-06-05,15826,Nicholas White,22,Female,holmesgregory@hotmail.com,10000,Single,14,Switzerland,Europe,54835,2017-06-26,2019-01-17,20590,Simmons LLC hNV_7211,Xbox,Strategy games,2016-11-22,Free,72.07,0.0,3606.83,2021-08-31 13:29:48
61918,2020-05-23,16755,Anna Gregory,23,Female,smithlaura@hotmail.com,95000,Single,3,Taiwan,Asia,61291,2019-03-07,2019-12-21,21522,Lewis PLC sis_6279,SmartPhone/Tablet,Sports games,2015-06-18,Purchase,0.0,281.51,4272.17,2021-08-31 13:29:48
70706,2020-06-02,16412,Todd Adams,17,Female,johnsonpaula@hotmail.com,6500,Single,12,China,Asia,98612,2019-11-12,2020-02-18,20349,"Espinoza, Gonzalez and Schaefer Vff_1143",Nitendo Switch,Puzzle games,2018-07-22,Free,202.39,0.0,4667.6,2021-08-31 13:29:48
